train: step: 0, loss: 0.285592645406723, acc: 0.49, recall: 0.49, precision: 0.48966515088879703, f_beta: 0.48583526565177937
train: step: 29, loss: 0.24377590417861938, acc: 0.63, recall: 0.63, precision: 0.6733333333333333, f_beta: 0.6053333333333333
train: step: 30, loss: 0.24691219627857208, acc: 0.54, recall: 0.54, precision: 0.5946969696969697, f_beta: 0.46236559139784944
train: step: 31, loss: 0.24702735245227814, acc: 0.7, recall: 0.7, precision: 0.7297794117647058, f_beta: 0.6899545266639107
train: step: 32, loss: 0.24718168377876282, acc: 0.58, recall: 0.5800000000000001, precision: 0.5992063492063493, f_beta: 0.5586380832282472
train: step: 33, loss: 0.24681900441646576, acc: 0.6, recall: 0.6000000000000001, precision: 0.6693766937669376, f_beta: 0.554367201426025
train: step: 34, loss: 0.2471761256456375, acc: 0.5, recall: 0.5, precision: 0.5, f_beta: 0.47916666666666663
train: step: 35, loss: 0.24006198346614838, acc: 0.63, recall: 0.63, precision: 0.6733333333333333, f_beta: 0.6053333333333333
train: step: 36, loss: 0.24878352880477905, acc: 0.73, recall: 0.73, precision: 0.7416981925178646, f_beta: 0.7266929851199515
train: step: 37, loss: 0.2643994688987732, acc: 0.38, recall: 0.38, precision: 0.32517482517482516, f_beta: 0.3272569444444444
train: step: 38, loss: 0.2362474501132965, acc: 0.74, recall: 0.74, precision: 0.767379679144385, f_beta: 0.7331691297208538
train: step: 39, loss: 0.22682760655879974, acc: 0.63, recall: 0.63, precision: 0.6648909183155758, f_beta: 0.6093337556752191
train: step: 40, loss: 0.23767265677452087, acc: 0.69, recall: 0.69, precision: 0.693798449612403, f_beta: 0.6884735202492211
train: step: 41, loss: 0.20618757605552673, acc: 0.75, recall: 0.75, precision: 0.750903251706142, f_beta: 0.7497747973175859
train: step: 42, loss: 0.22371652722358704, acc: 0.76, recall: 0.76, precision: 0.7637987012987013, f_beta: 0.7591328783621035
train: step: 43, loss: 0.18798302114009857, acc: 0.84, recall: 0.8400000000000001, precision: 0.8449675324675325, f_beta: 0.839421918908069
train: step: 44, loss: 0.25084564089775085, acc: 0.63, recall: 0.63, precision: 0.7111760883690708, f_beta: 0.590662683925213
train: step: 45, loss: 0.25290167331695557, acc: 0.56, recall: 0.56, precision: 0.5714285714285714, f_beta: 0.5416666666666666
train: step: 46, loss: 0.2338656634092331, acc: 0.66, recall: 0.6599999999999999, precision: 0.67825311942959, f_beta: 0.6510673234811166
train: step: 47, loss: 0.17829151451587677, acc: 0.75, recall: 0.75, precision: 0.7681252681252682, f_beta: 0.7457023700539112
train: step: 48, loss: 0.19196583330631256, acc: 0.74, recall: 0.74, precision: 0.75, f_beta: 0.7373737373737373
train: step: 49, loss: 0.17833247780799866, acc: 0.75, recall: 0.75, precision: 0.7681252681252682, f_beta: 0.7457023700539112
train: step: 50, loss: 0.28316494822502136, acc: 0.62, recall: 0.62, precision: 0.6428571428571428, f_beta: 0.6041666666666667
train: step: 51, loss: 0.22056350111961365, acc: 0.66, recall: 0.66, precision: 0.669779286926995, f_beta: 0.6550324675324675
train: step: 52, loss: 0.29206156730651855, acc: 0.6, recall: 0.6, precision: 0.6148897058823529, f_beta: 0.586606035551881
train: step: 53, loss: 0.20301418006420135, acc: 0.66, recall: 0.66, precision: 0.669779286926995, f_beta: 0.6550324675324675
train: step: 54, loss: 0.28239569067955017, acc: 0.6, recall: 0.6, precision: 0.6370614035087719, f_beta: 0.570999570999571
train: step: 55, loss: 0.18465492129325867, acc: 0.77, recall: 0.77, precision: 0.7701080432172869, f_beta: 0.7699769976997699
train: step: 56, loss: 0.17241400480270386, acc: 0.8, recall: 0.8, precision: 0.8183361629881154, f_beta: 0.797077922077922
train: step: 57, loss: 0.24551059305667877, acc: 0.81, recall: 0.81, precision: 0.8324753324753325, f_beta: 0.8067338012409724
train: step: 58, loss: 0.22735248506069183, acc: 0.72, recall: 0.72, precision: 0.7619047619047619, f_beta: 0.7083333333333334
train: step: 59, loss: 0.19979266822338104, acc: 0.72, recall: 0.72, precision: 0.72, f_beta: 0.72
train: step: 60, loss: 0.17784538865089417, acc: 0.85, recall: 0.85, precision: 0.8617197188921042, f_beta: 0.8487750781328762
train: step: 61, loss: 0.2150196135044098, acc: 0.82, recall: 0.8200000000000001, precision: 0.8205128205128205, f_beta: 0.8199279711884755
train: step: 62, loss: 0.25432640314102173, acc: 0.72, recall: 0.72, precision: 0.7387152777777778, f_beta: 0.7144022847817217
train: step: 63, loss: 0.21104708313941956, acc: 0.77, recall: 0.77, precision: 0.7790409260024803, f_beta: 0.7681217864704104
train: step: 64, loss: 0.21276016533374786, acc: 0.71, recall: 0.71, precision: 0.7100840336134454, f_beta: 0.7099709970997101
train: step: 65, loss: 0.19005081057548523, acc: 0.74, recall: 0.74, precision: 0.7415458937198067, f_beta: 0.7395833333333335
train: step: 66, loss: 0.173030287027359, acc: 0.81, recall: 0.81, precision: 0.8131313131313131, f_beta: 0.8095238095238095
train: step: 67, loss: 0.16866004467010498, acc: 0.73, recall: 0.73, precision: 0.7323232323232323, f_beta: 0.7293233082706766
train: step: 68, loss: 0.16674107313156128, acc: 0.73, recall: 0.73, precision: 0.7377015295576685, f_beta: 0.7277951406391774
train: step: 69, loss: 0.17108659446239471, acc: 0.76, recall: 0.76, precision: 0.7616747181964574, f_beta: 0.7596153846153846
train: step: 70, loss: 0.1833430826663971, acc: 0.74, recall: 0.74, precision: 0.74, f_beta: 0.74
train: step: 71, loss: 0.1727774292230606, acc: 0.72, recall: 0.72, precision: 0.7214170692431562, f_beta: 0.7195512820512822
train: step: 72, loss: 0.17019543051719666, acc: 0.79, recall: 0.79, precision: 0.7957976336189311, f_beta: 0.7889659330720531
train: step: 73, loss: 0.11766587942838669, acc: 0.84, recall: 0.8400000000000001, precision: 0.8449675324675325, f_beta: 0.839421918908069
train: step: 74, loss: 0.15864045917987823, acc: 0.76, recall: 0.76, precision: 0.7616747181964574, f_beta: 0.7596153846153846
train: step: 75, loss: 0.1681344360113144, acc: 0.74, recall: 0.74, precision: 0.7463054187192117, f_beta: 0.7383252818035426
train: step: 76, loss: 0.12031115591526031, acc: 0.85, recall: 0.85, precision: 0.8617197188921042, f_beta: 0.8487750781328762
train: step: 77, loss: 0.24041195213794708, acc: 0.84, recall: 0.8400000000000001, precision: 0.8449675324675325, f_beta: 0.839421918908069
train: step: 78, loss: 0.13775932788848877, acc: 0.83, recall: 0.83, precision: 0.8301320528211285, f_beta: 0.8299829982998299
train: step: 79, loss: 0.15866045653820038, acc: 0.76, recall: 0.76, precision: 0.7637987012987013, f_beta: 0.7591328783621035
train: step: 80, loss: 0.1325642615556717, acc: 0.83, recall: 0.8300000000000001, precision: 0.8333333333333334, f_beta: 0.8295739348370927
train: step: 81, loss: 0.25057452917099, acc: 0.81, recall: 0.81, precision: 0.810124049619848, f_beta: 0.8099809980998101
train: step: 82, loss: 0.249109148979187, acc: 0.74, recall: 0.74, precision: 0.7435064935064934, f_beta: 0.7390606182256123
train: step: 83, loss: 0.19569753110408783, acc: 0.77, recall: 0.77, precision: 0.7790409260024803, f_beta: 0.7681217864704104
train: step: 84, loss: 0.10714487731456757, acc: 0.9, recall: 0.9, precision: 0.9, f_beta: 0.9
train: step: 85, loss: 0.14962613582611084, acc: 0.83, recall: 0.8300000000000001, precision: 0.8333333333333334, f_beta: 0.8295739348370927
train: step: 86, loss: 0.12512418627738953, acc: 0.85, recall: 0.85, precision: 0.8501400560224089, f_beta: 0.84998499849985
train: step: 87, loss: 0.13763496279716492, acc: 0.84, recall: 0.8400000000000001, precision: 0.8421900161030595, f_beta: 0.8397435897435896
train: step: 88, loss: 0.13955219089984894, acc: 0.8, recall: 0.8, precision: 0.8183361629881154, f_beta: 0.797077922077922
train: step: 89, loss: 0.14160528779029846, acc: 0.81, recall: 0.81, precision: 0.8203803224472923, f_beta: 0.8084484323016432
train: step: 90, loss: 0.1304396241903305, acc: 0.81, recall: 0.81, precision: 0.8161974704202366, f_beta: 0.8090644156366193
train: step: 91, loss: 0.10943379998207092, acc: 0.85, recall: 0.85, precision: 0.867801597309794, f_beta: 0.848162769511084
train: step: 92, loss: 0.25063708424568176, acc: 0.72, recall: 0.72, precision: 0.7527573529411764, f_beta: 0.7106242248863166
train: step: 93, loss: 0.15535707771778107, acc: 0.78, recall: 0.78, precision: 0.8038194444444444, f_beta: 0.7756017951856385
train: step: 94, loss: 0.1758313775062561, acc: 0.84, recall: 0.84, precision: 0.8405448717948718, f_beta: 0.8399359743897559
train: step: 95, loss: 0.15337587893009186, acc: 0.8, recall: 0.8, precision: 0.8043831168831169, f_beta: 0.7992773986350863
train: step: 96, loss: 0.22453750669956207, acc: 0.69, recall: 0.69, precision: 0.7148349163274537, f_beta: 0.6807743795695602
train: step: 97, loss: 0.1513129025697708, acc: 0.82, recall: 0.82, precision: 0.82, f_beta: 0.82
train: step: 98, loss: 0.29173335433006287, acc: 0.75, recall: 0.75, precision: 0.792192613370734, f_beta: 0.7406369955389562
train: step: 99, loss: 0.12039057910442352, acc: 0.82, recall: 0.8200000000000001, precision: 0.8246753246753247, f_beta: 0.8193496587715776
train: step: 100, loss: 0.14096632599830627, acc: 0.82, recall: 0.8200000000000001, precision: 0.8472222222222222, f_beta: 0.8164014687882497
train: step: 101, loss: 0.13115155696868896, acc: 0.82, recall: 0.8200000000000001, precision: 0.8284072249589491, f_beta: 0.818840579710145
train: step: 102, loss: 0.3500841557979584, acc: 0.84, recall: 0.84, precision: 0.84, f_beta: 0.8399999999999999
train: step: 103, loss: 0.16637061536312103, acc: 0.79, recall: 0.79, precision: 0.7929292929292929, f_beta: 0.7894736842105263
train: step: 104, loss: 0.12585686147212982, acc: 0.84, recall: 0.84, precision: 0.8607809847198642, f_beta: 0.8376623376623376
train: step: 105, loss: 0.09063266962766647, acc: 0.88, recall: 0.88, precision: 0.8958333333333333, f_beta: 0.8787878787878789
train: step: 106, loss: 0.17082294821739197, acc: 0.77, recall: 0.77, precision: 0.7709755118426336, f_beta: 0.769792813532179
train: step: 107, loss: 0.15414495766162872, acc: 0.79, recall: 0.79, precision: 0.8047498949138294, f_beta: 0.7874278773155178
train: step: 108, loss: 0.18145886063575745, acc: 0.78, recall: 0.78, precision: 0.8119429590017826, f_beta: 0.7742200328407225
train: step: 109, loss: 0.14111734926700592, acc: 0.82, recall: 0.8200000000000001, precision: 0.8472222222222222, f_beta: 0.8164014687882497
train: step: 110, loss: 0.1506689190864563, acc: 0.8, recall: 0.8, precision: 0.8004807692307692, f_beta: 0.7999199679871949
train: step: 111, loss: 0.09234612435102463, acc: 0.94, recall: 0.94, precision: 0.94, f_beta: 0.94
train: step: 112, loss: 0.15563476085662842, acc: 0.79, recall: 0.79, precision: 0.7929292929292929, f_beta: 0.7894736842105263
train: step: 113, loss: 0.12298598885536194, acc: 0.85, recall: 0.85, precision: 0.8501400560224089, f_beta: 0.84998499849985
train: step: 114, loss: 0.1098269447684288, acc: 0.85, recall: 0.8500000000000001, precision: 0.8535353535353536, f_beta: 0.849624060150376
train: step: 115, loss: 0.11755602806806564, acc: 0.82, recall: 0.8200000000000001, precision: 0.8333333333333334, f_beta: 0.8181818181818181
train: step: 116, loss: 0.16194039583206177, acc: 0.77, recall: 0.77, precision: 0.7701080432172869, f_beta: 0.7699769976997699
train: step: 117, loss: 0.14227162301540375, acc: 0.83, recall: 0.83, precision: 0.8301320528211285, f_beta: 0.8299829982998299
train: step: 118, loss: 0.19708605110645294, acc: 0.85, recall: 0.85, precision: 0.867801597309794, f_beta: 0.848162769511084
train: step: 119, loss: 0.24603624641895294, acc: 0.78, recall: 0.78, precision: 0.7840909090909092, f_beta: 0.779205138498595
train: step: 120, loss: 0.14522023499011993, acc: 0.79, recall: 0.79, precision: 0.8279059249208502, f_beta: 0.7837503861600247
train: step: 121, loss: 0.13594438135623932, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 122, loss: 0.17113186419010162, acc: 0.77, recall: 0.77, precision: 0.7895752895752897, f_beta: 0.7660461804495982
train: step: 123, loss: 0.1519153118133545, acc: 0.8, recall: 0.8, precision: 0.8004807692307692, f_beta: 0.7999199679871949
train: step: 124, loss: 0.08526069670915604, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 125, loss: 0.13735461235046387, acc: 0.79, recall: 0.79, precision: 0.7910477719791249, f_beta: 0.7898108297467722
train: step: 126, loss: 0.13891509175300598, acc: 0.85, recall: 0.85, precision: 0.8501400560224089, f_beta: 0.84998499849985
train: step: 127, loss: 0.13329418003559113, acc: 0.78, recall: 0.78, precision: 0.7818035426731079, f_beta: 0.7796474358974359
train: step: 128, loss: 0.12741905450820923, acc: 0.82, recall: 0.8200000000000001, precision: 0.8284072249589491, f_beta: 0.818840579710145
train: step: 129, loss: 0.13897070288658142, acc: 0.8, recall: 0.8, precision: 0.8004807692307692, f_beta: 0.7999199679871949
train: step: 130, loss: 0.24747580289840698, acc: 0.73, recall: 0.73, precision: 0.7688172043010753, f_beta: 0.7198879551820727
train: step: 131, loss: 0.1115880012512207, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 132, loss: 0.14540183544158936, acc: 0.78, recall: 0.78, precision: 0.78, f_beta: 0.78
train: step: 133, loss: 0.10682016611099243, acc: 0.88, recall: 0.88, precision: 0.8899835796387521, f_beta: 0.8792270531400966
train: step: 134, loss: 0.10965164005756378, acc: 0.86, recall: 0.8600000000000001, precision: 0.8652597402597402, f_beta: 0.8594941790445605
train: step: 135, loss: 0.20278853178024292, acc: 0.76, recall: 0.76, precision: 0.7758913412563667, f_beta: 0.7564935064935063
train: step: 136, loss: 0.15898311138153076, acc: 0.79, recall: 0.79, precision: 0.8047498949138294, f_beta: 0.7874278773155178
train: step: 137, loss: 0.27018484473228455, acc: 0.82, recall: 0.82, precision: 0.8395585738539898, f_beta: 0.8173701298701298
train: step: 138, loss: 0.16035033762454987, acc: 0.78, recall: 0.78, precision: 0.780448717948718, f_beta: 0.7799119647859143
train: step: 139, loss: 0.15639933943748474, acc: 0.76, recall: 0.76, precision: 0.7668308702791462, f_beta: 0.7584541062801933
train: step: 140, loss: 0.1992814838886261, acc: 0.72, recall: 0.72, precision: 0.72, f_beta: 0.72
train: step: 141, loss: 0.13463367521762848, acc: 0.84, recall: 0.84, precision: 0.8405448717948718, f_beta: 0.8399359743897559
train: step: 142, loss: 0.11305022984743118, acc: 0.88, recall: 0.88, precision: 0.8824476650563606, f_beta: 0.8798076923076923
train: step: 143, loss: 0.1380377560853958, acc: 0.8, recall: 0.8, precision: 0.8004807692307692, f_beta: 0.7999199679871949
train: step: 144, loss: 0.1601201444864273, acc: 0.76, recall: 0.76, precision: 0.76, f_beta: 0.76
train: step: 145, loss: 0.11366115510463715, acc: 0.83, recall: 0.8300000000000001, precision: 0.8311922922521076, f_beta: 0.8298468621759585
train: step: 146, loss: 0.12431392818689346, acc: 0.81, recall: 0.81, precision: 0.8161974704202366, f_beta: 0.8090644156366193
train: step: 147, loss: 0.14541637897491455, acc: 0.82, recall: 0.8200000000000001, precision: 0.8284072249589491, f_beta: 0.818840579710145
train: step: 148, loss: 0.11536342650651932, acc: 0.84, recall: 0.84, precision: 0.84, f_beta: 0.8399999999999999
train: step: 149, loss: 0.10973308235406876, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 150, loss: 0.125847727060318, acc: 0.83, recall: 0.83, precision: 0.8301320528211285, f_beta: 0.8299829982998299
train: step: 151, loss: 0.10864250361919403, acc: 0.86, recall: 0.86, precision: 0.86, f_beta: 0.8599999999999999
train: step: 152, loss: 0.17326946556568146, acc: 0.75, recall: 0.75, precision: 0.750903251706142, f_beta: 0.7497747973175859
train: step: 153, loss: 0.11514856666326523, acc: 0.84, recall: 0.8400000000000001, precision: 0.8489326765188834, f_beta: 0.8389694041867956
train: step: 154, loss: 0.15856380760669708, acc: 0.83, recall: 0.8300000000000001, precision: 0.8365973072215422, f_beta: 0.8291628982011858
train: step: 155, loss: 0.1307864785194397, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 156, loss: 0.12961417436599731, acc: 0.8, recall: 0.8, precision: 0.8125, f_beta: 0.797979797979798
train: step: 157, loss: 0.11364815384149551, acc: 0.84, recall: 0.84, precision: 0.8405448717948718, f_beta: 0.8399359743897559
train: step: 158, loss: 0.16129066050052643, acc: 0.82, recall: 0.8200000000000001, precision: 0.822061191626409, f_beta: 0.8197115384615385
train: step: 159, loss: 0.075784832239151, acc: 0.9, recall: 0.8999999999999999, precision: 0.9025764895330113, f_beta: 0.8998397435897436
train: step: 160, loss: 0.081367127597332, acc: 0.91, recall: 0.91, precision: 0.9101640656262505, f_beta: 0.90999099909991
train: step: 161, loss: 0.21316295862197876, acc: 0.81, recall: 0.81, precision: 0.8131313131313131, f_beta: 0.8095238095238095
train: step: 162, loss: 0.13266697525978088, acc: 0.85, recall: 0.8500000000000001, precision: 0.8569971440228478, f_beta: 0.8492613807657521
train: step: 163, loss: 0.14934946596622467, acc: 0.75, recall: 0.75, precision: 0.7501000400160064, f_beta: 0.7499749974997499
train: step: 164, loss: 0.11573116481304169, acc: 0.83, recall: 0.83, precision: 0.8301320528211285, f_beta: 0.8299829982998299
train: step: 165, loss: 0.10730018466711044, acc: 0.84, recall: 0.8400000000000001, precision: 0.8449675324675325, f_beta: 0.839421918908069
train: step: 166, loss: 0.12683071196079254, acc: 0.84, recall: 0.84, precision: 0.8405448717948718, f_beta: 0.8399359743897559
train: step: 167, loss: 0.1412200629711151, acc: 0.8, recall: 0.8, precision: 0.8078817733990147, f_beta: 0.7987117552334944
train: step: 168, loss: 0.13562755286693573, acc: 0.81, recall: 0.81, precision: 0.8257671290458175, f_beta: 0.8076728413807065
train: step: 169, loss: 0.10475172102451324, acc: 0.86, recall: 0.8600000000000001, precision: 0.8652597402597402, f_beta: 0.8594941790445605
train: step: 170, loss: 0.13829971849918365, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 171, loss: 0.12736502289772034, acc: 0.81, recall: 0.81, precision: 0.8203803224472923, f_beta: 0.8084484323016432
train: step: 172, loss: 0.08955426514148712, acc: 0.88, recall: 0.88, precision: 0.88, f_beta: 0.88
train: step: 173, loss: 0.10426585376262665, acc: 0.88, recall: 0.8799999999999999, precision: 0.885551948051948, f_beta: 0.8795664391810518
train: step: 174, loss: 0.10770159959793091, acc: 0.87, recall: 0.87, precision: 0.8701480592236894, f_beta: 0.8699869986998701
train: step: 175, loss: 0.12819279730319977, acc: 0.82, recall: 0.8200000000000001, precision: 0.822061191626409, f_beta: 0.8197115384615385
train: step: 176, loss: 0.1430729329586029, acc: 0.8, recall: 0.8, precision: 0.8043831168831169, f_beta: 0.7992773986350863
train: step: 177, loss: 0.06485950946807861, acc: 0.9, recall: 0.9, precision: 0.9006410256410255, f_beta: 0.8999599839935974
train: step: 178, loss: 0.11573875695466995, acc: 0.86, recall: 0.86, precision: 0.8694581280788177, f_beta: 0.8590982286634461
train: step: 179, loss: 0.10795841366052628, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 180, loss: 0.12778601050376892, acc: 0.82, recall: 0.8200000000000001, precision: 0.822061191626409, f_beta: 0.8197115384615385
train: step: 181, loss: 0.11966872215270996, acc: 0.85, recall: 0.85, precision: 0.851264552388599, f_beta: 0.8498648783905516
train: step: 182, loss: 0.11946286261081696, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 183, loss: 0.1734439879655838, acc: 0.81, recall: 0.81, precision: 0.8131313131313131, f_beta: 0.8095238095238095
train: step: 184, loss: 0.13827987015247345, acc: 0.84, recall: 0.84, precision: 0.8405448717948718, f_beta: 0.8399359743897559
train: step: 185, loss: 0.10212142765522003, acc: 0.87, recall: 0.87, precision: 0.8713368125250903, f_beta: 0.8698828946051447
train: step: 186, loss: 0.1158970296382904, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 187, loss: 0.19023534655570984, acc: 0.76, recall: 0.76, precision: 0.7604166666666667, f_beta: 0.7599039615846339
train: step: 188, loss: 0.21574276685714722, acc: 0.75, recall: 0.75, precision: 0.7627154266498528, f_beta: 0.7469379491851402
train: step: 189, loss: 0.11093763262033463, acc: 0.86, recall: 0.86, precision: 0.8623188405797102, f_beta: 0.859775641025641
train: step: 190, loss: 0.1140114888548851, acc: 0.86, recall: 0.8600000000000001, precision: 0.8652597402597402, f_beta: 0.8594941790445605
train: step: 191, loss: 0.15888133645057678, acc: 0.78, recall: 0.78, precision: 0.7840909090909092, f_beta: 0.779205138498595
train: step: 192, loss: 0.09972917288541794, acc: 0.87, recall: 0.87, precision: 0.8823894171145101, f_beta: 0.8689384010484928
train: step: 193, loss: 0.13641780614852905, acc: 0.79, recall: 0.79, precision: 0.7957976336189311, f_beta: 0.7889659330720531
train: step: 194, loss: 0.3014833927154541, acc: 0.79, recall: 0.79, precision: 0.7901160464185675, f_beta: 0.78997899789979
train: step: 195, loss: 0.12080612778663635, acc: 0.83, recall: 0.83, precision: 0.8467843631778058, f_beta: 0.8279178054458953
train: step: 196, loss: 0.13885597884655, acc: 0.81, recall: 0.81, precision: 0.8131313131313131, f_beta: 0.8095238095238095
train: step: 197, loss: 0.12398117035627365, acc: 0.84, recall: 0.8400000000000001, precision: 0.8421900161030595, f_beta: 0.8397435897435896
train: step: 198, loss: 0.13477467000484467, acc: 0.81, recall: 0.81, precision: 0.8161974704202366, f_beta: 0.8090644156366193
train: step: 199, loss: 0.1496073603630066, acc: 0.8, recall: 0.8, precision: 0.8004807692307692, f_beta: 0.7999199679871949
train: step: 200, loss: 0.08978309482336044, acc: 0.9, recall: 0.8999999999999999, precision: 0.9025764895330113, f_beta: 0.8998397435897436
train: step: 201, loss: 0.07514303177595139, acc: 0.92, recall: 0.9199999999999999, precision: 0.9261363636363636, f_beta: 0.9197109594540345
train: step: 202, loss: 0.15578874945640564, acc: 0.82, recall: 0.8200000000000001, precision: 0.8333333333333334, f_beta: 0.8181818181818181
train: step: 203, loss: 0.0932423323392868, acc: 0.87, recall: 0.87, precision: 0.8701480592236894, f_beta: 0.8699869986998701
train: step: 204, loss: 0.17553988099098206, acc: 0.8, recall: 0.8, precision: 0.8043831168831169, f_beta: 0.7992773986350863
train: step: 205, loss: 0.11786672472953796, acc: 0.84, recall: 0.84, precision: 0.8541666666666667, f_beta: 0.8383838383838385
train: step: 206, loss: 0.10675141960382462, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 207, loss: 0.12961453199386597, acc: 0.83, recall: 0.83, precision: 0.8301320528211285, f_beta: 0.8299829982998299
train: step: 208, loss: 0.10050052404403687, acc: 0.87, recall: 0.87, precision: 0.8737373737373737, f_beta: 0.8696741854636592
train: step: 209, loss: 0.10496721416711807, acc: 0.85, recall: 0.85, precision: 0.8501400560224089, f_beta: 0.84998499849985
train: step: 210, loss: 0.12378515303134918, acc: 0.86, recall: 0.86, precision: 0.86, f_beta: 0.8599999999999999
train: step: 211, loss: 0.15523761510849, acc: 0.75, recall: 0.75, precision: 0.750903251706142, f_beta: 0.7497747973175859
train: step: 212, loss: 0.13595817983150482, acc: 0.84, recall: 0.8400000000000001, precision: 0.8421900161030595, f_beta: 0.8397435897435896
train: step: 213, loss: 0.16790375113487244, acc: 0.79, recall: 0.79, precision: 0.7929292929292929, f_beta: 0.7894736842105263
train: step: 214, loss: 0.11780866980552673, acc: 0.86, recall: 0.86, precision: 0.8605769230769231, f_beta: 0.8599439775910365
train: step: 215, loss: 0.14400304853916168, acc: 0.82, recall: 0.8200000000000001, precision: 0.822061191626409, f_beta: 0.8197115384615385
train: step: 216, loss: 0.1691337376832962, acc: 0.76, recall: 0.76, precision: 0.7821180555555556, f_beta: 0.755201958384333
train: step: 217, loss: 0.10143739730119705, acc: 0.86, recall: 0.86, precision: 0.875, f_beta: 0.8585858585858586
